"","Voyage","Deployment","Acc","Taxa","CAAB","weight_g","Count","sub","comment","Storage_temp","Preservative","Container name","ACat","Taxa_Groups","Message ID","Latitude","Longitude","Site","Net_Name","Depth_Stratum","daylight","date_start","lat_decdeg_start","DateR_start","long_decdeg_start","lat_decdeg_stop","long_decdeg_stop","Site_stop","date_stop","DateR_stop","towtime","Speed_mpm","distance_m","VolumeFiltered_m3"
"1556","in2020_v08",29,24,"Spongiobranchaea australis",NA,3,41,"black",NA,"-20 degC",NA,"Plastic Bag","Gymnosome","other",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"1557","in2020_v08",29,37,"remainder",NA,1050,NA,NA,NA,"-20 degC","Ethanol 95%","Plastic Bag","Tunicates","Tunicates",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"1558","in2020_v08",29,41,"Hydromedusa",NA,5,48,"triangle","orange","Ambient","Formaldehyde","McCarthy Vial","Medusa","Gelatinous_Active",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"1559","in2020_v08",29,42,"Hydromedusa",NA,50,23,"burgundy",NA,"-20 degC",NA,"Plastic Bag","Medusa","Gelatinous_Active",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"1560","in2020_v08",29,44,"Hydromedusa",NA,1,11,"red","delicate","Ambient","Formaldehyde","McCarthy Vial","Medusa","Gelatinous_Active",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"1561","in2020_v08",29,47,"Hydromedusa",NA,0.5,1,"white/opaque",NA,NA,"discarded onboard",NA,"Medusa","Gelatinous_Active",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"1562","in2020_v08",29,51,"Salpa thompsoni - solitary juv",NA,1,3,"salp","8","Ambient","Formaldehyde","McCarthy Vial","Tunicates","Tunicates",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"1563","in2020_v08",29,54,"Larval Fish",NA,0.5,5,NA,NA,"Ambient","Ethanol 70%","McCarthy Vial","Fish","Fish",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"1564","in2020_v08",29,56,"Hydromedusa",NA,0.5,2,"clear","delicate","Ambient","Formaldehyde","McCarthy Vial","Medusa","Gelatinous_Active",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"1565","in2020_v08",29,57,"Hydromedusa",NA,12,2,"clear","with","Ambient","Formaldehyde","McCarthy Vial","Medusa","Gelatinous_Active",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"1566","in2020_v08",29,59,"eggs",NA,2,28,"orange",NA,"Ambient","Formaldehyde","McCarthy Vial","Other","other",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"1567","in2020_v08",29,62,"Larval Fish",NA,0.5,4,NA,NA,"Ambient","Ethanol 70%","McCarthy Vial","Fish","Fish",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"1568","in2020_v08",29,74,"Hydromedusa",NA,NA,7,"subsample","burgundy","Ambient","Ethanol 70%","McCarthy Vial","Medusa","Gelatinous_Active",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"1569","in2020_v08",30,10,"Eusirella spp",NA,0.5,1,"<","1","-20 degC",NA,"Plastic Bag","Copepod","Crustaceans",572,"55  50.16 S","138  45.8 E","55S","RMT16","Lmeso","Day",2020-12-27 02:28:00,-54.164,"27/12/2020 2:28",-137.236666666667,-54.1838333333333,-137.337,"55S",2020-12-27 03:08:00,"27/12/2020 3:08",40,30.867284,1234.69136,19755.06176
"1570","in2020_v08",30,21,"Spongiobranchaea australis",NA,0.5,4,"<","1","-20 degC",NA,"Plastic Bag","Gymnosome","other",572,"55  50.16 S","138  45.8 E","55S","RMT16","Lmeso","Day",2020-12-27 02:28:00,-54.164,"27/12/2020 2:28",-137.236666666667,-54.1838333333333,-137.337,"55S",2020-12-27 03:08:00,"27/12/2020 3:08",40,30.867284,1234.69136,19755.06176
"1571","in2020_v08",30,34,"Hydromedusa",NA,12,5,"burgundy",NA,"-20 degC",NA,"Plastic Bag","Medusa","Gelatinous_Active",572,"55  50.16 S","138  45.8 E","55S","RMT16","Lmeso","Day",2020-12-27 02:28:00,-54.164,"27/12/2020 2:28",-137.236666666667,-54.1838333333333,-137.337,"55S",2020-12-27 03:08:00,"27/12/2020 3:08",40,30.867284,1234.69136,19755.06176
"1572","in2020_v08",30,40,"Hydromedusa",NA,0.5,1,"orange","medusa","-20 degC",NA,"Plastic Bag","Medusa","Gelatinous_Active",572,"55  50.16 S","138  45.8 E","55S","RMT16","Lmeso","Day",2020-12-27 02:28:00,-54.164,"27/12/2020 2:28",-137.236666666667,-54.1838333333333,-137.337,"55S",2020-12-27 03:08:00,"27/12/2020 3:08",40,30.867284,1234.69136,19755.06176
"1573","in2020_v08",30,41,"Hydromedusa",NA,0.5,1,"pink","colour","-20 degC",NA,"Plastic Bag","Medusa","Gelatinous_Active",572,"55  50.16 S","138  45.8 E","55S","RMT16","Lmeso","Day",2020-12-27 02:28:00,-54.164,"27/12/2020 2:28",-137.236666666667,-54.1838333333333,-137.337,"55S",2020-12-27 03:08:00,"27/12/2020 3:08",40,30.867284,1234.69136,19755.06176
"1574","in2020_v08",30,50,"Salpa thompsoni - solitary juv",NA,2,6,"solitary",NA,"-20 degC",NA,"Plastic Bag","Tunicates","Tunicates",572,"55  50.16 S","138  45.8 E","55S","RMT16","Lmeso","Day",2020-12-27 02:28:00,-54.164,"27/12/2020 2:28",-137.236666666667,-54.1838333333333,-137.337,"55S",2020-12-27 03:08:00,"27/12/2020 3:08",40,30.867284,1234.69136,19755.06176
"1575","in2020_v08",30,51,"Hydromedusa",NA,1,1,NA,NA,"Ambient","Formaldehyde","McCarthy Vial","Medusa","Gelatinous_Active",572,"55  50.16 S","138  45.8 E","55S","RMT16","Lmeso","Day",2020-12-27 02:28:00,-54.164,"27/12/2020 2:28",-137.236666666667,-54.1838333333333,-137.337,"55S",2020-12-27 03:08:00,"27/12/2020 3:08",40,30.867284,1234.69136,19755.06176
"1576","in2020_v08",30,52,"Salpa thompsoni - solitary",NA,2,1,NA,NA,"-20 degC",NA,"Plastic Bag","Tunicates","Tunicates",572,"55  50.16 S","138  45.8 E","55S","RMT16","Lmeso","Day",2020-12-27 02:28:00,-54.164,"27/12/2020 2:28",-137.236666666667,-54.1838333333333,-137.337,"55S",2020-12-27 03:08:00,"27/12/2020 3:08",40,30.867284,1234.69136,19755.06176
"1577","in2020_v08",30,53,"Salpa thompsoni - aggregate",NA,157,134,NA,NA,"-20 degC",NA,"Plastic Bag","Tunicates","Tunicates",572,"55  50.16 S","138  45.8 E","55S","RMT16","Lmeso","Day",2020-12-27 02:28:00,-54.164,"27/12/2020 2:28",-137.236666666667,-54.1838333333333,-137.337,"55S",2020-12-27 03:08:00,"27/12/2020 3:08",40,30.867284,1234.69136,19755.06176
"1578","in2020_v08",31,4,"Salpa thompsoni - solitary",NA,136,6,"solitary",NA,"-20 degC",NA,"Plastic Bag","Tunicates","Tunicates",520,"55  47.81 S","138  35.86 E","55S","RMT16","Epi","Night",2020-12-28 03:16:00,-54.2031666666667,"28/12/2020 3:16",-137.402333333333,-54.204,-137.416333333333,"55S",2020-12-28 03:56:00,"28/12/2020 3:56",40,30.867284,1234.69136,19755.06176
"1579","in2020_v08",31,5,"Salpa thompsoni - aggregate",NA,1780,593,"half","were","-20 degC",NA,"Plastic Bag","Tunicates","Tunicates",520,"55  47.81 S","138  35.86 E","55S","RMT16","Epi","Night",2020-12-28 03:16:00,-54.2031666666667,"28/12/2020 3:16",-137.402333333333,-54.204,-137.416333333333,"55S",2020-12-28 03:56:00,"28/12/2020 3:56",40,30.867284,1234.69136,19755.06176
"1580","in2020_v08",31,8,"eggs",NA,0.5,3,NA,NA,NA,"discarded onboard",NA,"Other","other",520,"55  47.81 S","138  35.86 E","55S","RMT16","Epi","Night",2020-12-28 03:16:00,-54.2031666666667,"28/12/2020 3:16",-137.402333333333,-54.204,-137.416333333333,"55S",2020-12-28 03:56:00,"28/12/2020 3:56",40,30.867284,1234.69136,19755.06176
"1581","in2020_v08",31,11,"Larval Fish",NA,0.5,10,"<","1","Ambient","Ethanol 70%","McCarthy Vial","Fish","Fish",520,"55  47.81 S","138  35.86 E","55S","RMT16","Epi","Night",2020-12-28 03:16:00,-54.2031666666667,"28/12/2020 3:16",-137.402333333333,-54.204,-137.416333333333,"55S",2020-12-28 03:56:00,"28/12/2020 3:56",40,30.867284,1234.69136,19755.06176
"1582","in2020_v08",31,14,"eggs",NA,0.5,3,"<","1","Ambient","Formaldehyde","McCarthy Vial","Other","other",520,"55  47.81 S","138  35.86 E","55S","RMT16","Epi","Night",2020-12-28 03:16:00,-54.2031666666667,"28/12/2020 3:16",-137.402333333333,-54.204,-137.416333333333,"55S",2020-12-28 03:56:00,"28/12/2020 3:56",40,30.867284,1234.69136,19755.06176
"1583","in2020_v08",31,16,"Hydromedusa",NA,0.5,1,"clear",NA,"Ambient","Formaldehyde","McCarthy Vial","Medusa","Gelatinous_Active",520,"55  47.81 S","138  35.86 E","55S","RMT16","Epi","Night",2020-12-28 03:16:00,-54.2031666666667,"28/12/2020 3:16",-137.402333333333,-54.204,-137.416333333333,"55S",2020-12-28 03:56:00,"28/12/2020 3:56",40,30.867284,1234.69136,19755.06176
"1584","in2020_v08",31,17,"Salpa thompsoni - solitary juv",NA,0.5,1,"8","banded","Ambient","Formaldehyde","McCarthy Vial","Tunicates","Tunicates",520,"55  47.81 S","138  35.86 E","55S","RMT16","Epi","Night",2020-12-28 03:16:00,-54.2031666666667,"28/12/2020 3:16",-137.402333333333,-54.204,-137.416333333333,"55S",2020-12-28 03:56:00,"28/12/2020 3:56",40,30.867284,1234.69136,19755.06176
"1585","in2020_v08",31,19,"eggs",NA,0.5,10,"sausage","shaped","Ambient","Formaldehyde","McCarthy Vial","Other","other",520,"55  47.81 S","138  35.86 E","55S","RMT16","Epi","Night",2020-12-28 03:16:00,-54.2031666666667,"28/12/2020 3:16",-137.402333333333,-54.204,-137.416333333333,"55S",2020-12-28 03:56:00,"28/12/2020 3:56",40,30.867284,1234.69136,19755.06176
"1586","in2020_v08",31,20,"Salpa thompsoni - solitary juv",NA,0.5,1,"<","1","Ambient","Formaldehyde","McCarthy Vial","Tunicates","Tunicates",520,"55  47.81 S","138  35.86 E","55S","RMT16","Epi","Night",2020-12-28 03:16:00,-54.2031666666667,"28/12/2020 3:16",-137.402333333333,-54.204,-137.416333333333,"55S",2020-12-28 03:56:00,"28/12/2020 3:56",40,30.867284,1234.69136,19755.06176
"1587","in2020_v08",31,24,"Spongiobranchaea australis",NA,0.5,2,"<","1","-20 degC",NA,"Plastic Bag","Gymnosome","other",520,"55  47.81 S","138  35.86 E","55S","RMT16","Epi","Night",2020-12-28 03:16:00,-54.2031666666667,"28/12/2020 3:16",-137.402333333333,-54.204,-137.416333333333,"55S",2020-12-28 03:56:00,"28/12/2020 3:56",40,30.867284,1234.69136,19755.06176
"1588","in2020_v08",31,29,"Salpa thompsoni - aggregate",NA,300,100,"subsample","for",NA,"discarded onboard",NA,"Tunicates","Tunicates",520,"55  47.81 S","138  35.86 E","55S","RMT16","Epi","Night",2020-12-28 03:16:00,-54.2031666666667,"28/12/2020 3:16",-137.402333333333,-54.204,-137.416333333333,"55S",2020-12-28 03:56:00,"28/12/2020 3:56",40,30.867284,1234.69136,19755.06176
"1589","in2020_v08",31,30,"remainder",NA,79,NA,"remainder",NA,NA,"discarded onboard",NA,"Tunicates","Tunicates",520,"55  47.81 S","138  35.86 E","55S","RMT16","Epi","Night",2020-12-28 03:16:00,-54.2031666666667,"28/12/2020 3:16",-137.402333333333,-54.204,-137.416333333333,"55S",2020-12-28 03:56:00,"28/12/2020 3:56",40,30.867284,1234.69136,19755.06176
"1590","in2020_v08",31,31,"Larval Fish",NA,0.5,11,"<","1","Ambient","Formaldehyde","McCarthy Vial","Fish","Fish",520,"55  47.81 S","138  35.86 E","55S","RMT16","Epi","Night",2020-12-28 03:16:00,-54.2031666666667,"28/12/2020 3:16",-137.402333333333,-54.204,-137.416333333333,"55S",2020-12-28 03:56:00,"28/12/2020 3:56",40,30.867284,1234.69136,19755.06176
"1591","in2020_v08",32,11,"Hydromedusa",NA,30,20,"mix",NA,"-20 degC",NA,"Plastic Bag","Medusa","Gelatinous_Active",524,"55  47.36 S","138  33.98 E","55S","RMT16","Meso","Day",2020-12-28 22:51:00,-54.2106666666667,"28/12/2020 22:51",-137.433666666667,-54.201,-137.449,"55S",2020-12-28 23:31:00,"28/12/2020 23:31",40,30.867284,1234.69136,19755.06176
"1592","in2020_v08",32,12,"Salpa thompsoni - aggregate",NA,4003,NA,NA,NA,NA,"discarded onboard",NA,"Tunicates","Tunicates",524,"55  47.36 S","138  33.98 E","55S","RMT16","Meso","Day",2020-12-28 22:51:00,-54.2106666666667,"28/12/2020 22:51",-137.433666666667,-54.201,-137.449,"55S",2020-12-28 23:31:00,"28/12/2020 23:31",40,30.867284,1234.69136,19755.06176
"1593","in2020_v08",32,13,"Salpa thompsoni - solitary juv",NA,17,4,"8","banded;","-20 degC",NA,"Plastic Bag","Tunicates","Tunicates",524,"55  47.36 S","138  33.98 E","55S","RMT16","Meso","Day",2020-12-28 22:51:00,-54.2106666666667,"28/12/2020 22:51",-137.433666666667,-54.201,-137.449,"55S",2020-12-28 23:31:00,"28/12/2020 23:31",40,30.867284,1234.69136,19755.06176
"1594","in2020_v08",32,14,"Spongiobranchaea australis",NA,0.5,45,"<","1","-20 degC",NA,"Plastic Bag","Gymnosome","other",524,"55  47.36 S","138  33.98 E","55S","RMT16","Meso","Day",2020-12-28 22:51:00,-54.2106666666667,"28/12/2020 22:51",-137.433666666667,-54.201,-137.449,"55S",2020-12-28 23:31:00,"28/12/2020 23:31",40,30.867284,1234.69136,19755.06176
"1595","in2020_v08",32,16,"Hydromedusa",NA,40,2,"solmisus","like",NA,"discarded onboard",NA,"Medusa","Gelatinous_Active",524,"55  47.36 S","138  33.98 E","55S","RMT16","Meso","Day",2020-12-28 22:51:00,-54.2106666666667,"28/12/2020 22:51",-137.433666666667,-54.201,-137.449,"55S",2020-12-28 23:31:00,"28/12/2020 23:31",40,30.867284,1234.69136,19755.06176
"1596","in2020_v08",32,17,"Hydromedusa",NA,18,1,"pegantha","like",NA,"discarded onboard",NA,"Medusa","Gelatinous_Active",524,"55  47.36 S","138  33.98 E","55S","RMT16","Meso","Day",2020-12-28 22:51:00,-54.2106666666667,"28/12/2020 22:51",-137.433666666667,-54.201,-137.449,"55S",2020-12-28 23:31:00,"28/12/2020 23:31",40,30.867284,1234.69136,19755.06176
"1597","in2020_v08",32,19,"eggs",NA,0.5,2,"<","1",NA,"discarded onboard",NA,"Other","other",524,"55  47.36 S","138  33.98 E","55S","RMT16","Meso","Day",2020-12-28 22:51:00,-54.2106666666667,"28/12/2020 22:51",-137.433666666667,-54.201,-137.449,"55S",2020-12-28 23:31:00,"28/12/2020 23:31",40,30.867284,1234.69136,19755.06176
"1598","in2020_v08",32,20,"remainder",NA,96,NA,"remainder","discarded",NA,"discarded onboard",NA,"Tunicates","Tunicates",524,"55  47.36 S","138  33.98 E","55S","RMT16","Meso","Day",2020-12-28 22:51:00,-54.2106666666667,"28/12/2020 22:51",-137.433666666667,-54.201,-137.449,"55S",2020-12-28 23:31:00,"28/12/2020 23:31",40,30.867284,1234.69136,19755.06176
"1599","in2020_v08",32,21,"Salpa thompsoni - solitary",NA,177,100,"subsample","of","-20 degC",NA,"Plastic Bag","Tunicates","Tunicates",524,"55  47.36 S","138  33.98 E","55S","RMT16","Meso","Day",2020-12-28 22:51:00,-54.2106666666667,"28/12/2020 22:51",-137.433666666667,-54.201,-137.449,"55S",2020-12-28 23:31:00,"28/12/2020 23:31",40,30.867284,1234.69136,19755.06176
"1600","in2020_v08",32,22,"Hydromedusa",NA,NA,NA,"subsample","of","Ambient","Formaldehyde","McCarthy Vial","Medusa","Gelatinous_Active",524,"55  47.36 S","138  33.98 E","55S","RMT16","Meso","Day",2020-12-28 22:51:00,-54.2106666666667,"28/12/2020 22:51",-137.433666666667,-54.201,-137.449,"55S",2020-12-28 23:31:00,"28/12/2020 23:31",40,30.867284,1234.69136,19755.06176
"1601","in2020_v08",32,23,"Spongiobranchaea australis",NA,NA,NA,"subsample","of","Ambient","Formaldehyde","McCarthy Vial","Gymnosome","other",524,"55  47.36 S","138  33.98 E","55S","RMT16","Meso","Day",2020-12-28 22:51:00,-54.2106666666667,"28/12/2020 22:51",-137.433666666667,-54.201,-137.449,"55S",2020-12-28 23:31:00,"28/12/2020 23:31",40,30.867284,1234.69136,19755.06176
"1602","in2020_v08",33,1,"Salpa thompsoni - solitary",NA,34,1,NA,NA,"Ambient","Formaldehyde","McCarthy Vial","Tunicates","Tunicates",576,"55  48.24 S","138  22.54 E","55S","RMT16","Epi","Day",2020-12-30 18:25:00,-54.196,"30/12/2020 18:25",-137.624333333333,-54.1961666666667,-137.624666666667,"55S",2020-12-30 19:05:00,"30/12/2020 19:05",40,30.867284,1234.69136,19755.06176
"1603","in2020_v08",33,7,"Hydromedusa",NA,7,5,NA,NA,"Ambient","Formaldehyde","McCarthy Vial","Medusa","Gelatinous_Active",576,"55  48.24 S","138  22.54 E","55S","RMT16","Epi","Day",2020-12-30 18:25:00,-54.196,"30/12/2020 18:25",-137.624333333333,-54.1961666666667,-137.624666666667,"55S",2020-12-30 19:05:00,"30/12/2020 19:05",40,30.867284,1234.69136,19755.06176
"1604","in2020_v08",33,8,"Salpa thompsoni - aggregate",NA,773,432,"100","=","-20 degC",NA,"Plastic Bag","Tunicates","Tunicates",576,"55  48.24 S","138  22.54 E","55S","RMT16","Epi","Day",2020-12-30 18:25:00,-54.196,"30/12/2020 18:25",-137.624333333333,-54.1961666666667,-137.624666666667,"55S",2020-12-30 19:05:00,"30/12/2020 19:05",40,30.867284,1234.69136,19755.06176
"1605","in2020_v08",33,9,"Salpa thompsoni - aggregate",NA,NA,1,"subsample","of","Ambient","Formaldehyde","McCarthy Vial","Tunicates","Tunicates",576,"55  48.24 S","138  22.54 E","55S","RMT16","Epi","Day",2020-12-30 18:25:00,-54.196,"30/12/2020 18:25",-137.624333333333,-54.1961666666667,-137.624666666667,"55S",2020-12-30 19:05:00,"30/12/2020 19:05",40,30.867284,1234.69136,19755.06176
"1606","in2020_v08",33,11,"Spongiobranchaea australis",NA,1,4,NA,NA,"-20 degC",NA,"Plastic Bag","Gymnosome","other",576,"55  48.24 S","138  22.54 E","55S","RMT16","Epi","Day",2020-12-30 18:25:00,-54.196,"30/12/2020 18:25",-137.624333333333,-54.1961666666667,-137.624666666667,"55S",2020-12-30 19:05:00,"30/12/2020 19:05",40,30.867284,1234.69136,19755.06176
"1607","in2020_v08",33,12,"Larval Fish",NA,0.5,1,"<","1","-20 degC",NA,"Plastic Bag","Fish","Fish",576,"55  48.24 S","138  22.54 E","55S","RMT16","Epi","Day",2020-12-30 18:25:00,-54.196,"30/12/2020 18:25",-137.624333333333,-54.1961666666667,-137.624666666667,"55S",2020-12-30 19:05:00,"30/12/2020 19:05",40,30.867284,1234.69136,19755.06176
"1608","in2020_v08",33,18,"Salpa thompsoni - aggregate",NA,NA,6,"Subsample","of",NA,"discarded onboard",NA,"Tunicates","Tunicates",576,"55  48.24 S","138  22.54 E","55S","RMT16","Epi","Day",2020-12-30 18:25:00,-54.196,"30/12/2020 18:25",-137.624333333333,-54.1961666666667,-137.624666666667,"55S",2020-12-30 19:05:00,"30/12/2020 19:05",40,30.867284,1234.69136,19755.06176
"1609","in2020_v08",34,11,"Spongiobranchaea australis",NA,0.5,8,"Spongiobranchia","australis",NA,"discarded onboard",NA,"Gymnosome","other",574,"55  49.67 S","138  35.14 E","55S","RMT16","Meso","Night",2020-12-29 13:42:00,-54.1721666666667,"29/12/2020 13:42",-137.414333333333,-54.1748333333333,-137.437666666667,"55S",2020-12-29 14:22:00,"29/12/2020 14:22",40,30.867284,1234.69136,19755.06176
"1610","in2020_v08",34,12,"Larval Fish",NA,0.5,8,NA,NA,"Ambient","Formaldehyde",NA,"Fish","Fish",574,"55  49.67 S","138  35.14 E","55S","RMT16","Meso","Night",2020-12-29 13:42:00,-54.1721666666667,"29/12/2020 13:42",-137.414333333333,-54.1748333333333,-137.437666666667,"55S",2020-12-29 14:22:00,"29/12/2020 14:22",40,30.867284,1234.69136,19755.06176
"1611","in2020_v08",34,16,"Salpa thompsoni - aggregate",NA,515,284,"100","frozen,","-20 degC",NA,NA,"Tunicates","Tunicates",574,"55  49.67 S","138  35.14 E","55S","RMT16","Meso","Night",2020-12-29 13:42:00,-54.1721666666667,"29/12/2020 13:42",-137.414333333333,-54.1748333333333,-137.437666666667,"55S",2020-12-29 14:22:00,"29/12/2020 14:22",40,30.867284,1234.69136,19755.06176
"1612","in2020_v08",34,17,"Salpa thompsoni - solitary",NA,70,5,"Solitary","form","-20 degC",NA,NA,"Tunicates","Tunicates",574,"55  49.67 S","138  35.14 E","55S","RMT16","Meso","Night",2020-12-29 13:42:00,-54.1721666666667,"29/12/2020 13:42",-137.414333333333,-54.1748333333333,-137.437666666667,"55S",2020-12-29 14:22:00,"29/12/2020 14:22",40,30.867284,1234.69136,19755.06176
"1613","in2020_v08",34,19,"Hydromedusa",NA,35,2,"Large","clear","-20 degC",NA,NA,"Medusa","Gelatinous_Active",574,"55  49.67 S","138  35.14 E","55S","RMT16","Meso","Night",2020-12-29 13:42:00,-54.1721666666667,"29/12/2020 13:42",-137.414333333333,-54.1748333333333,-137.437666666667,"55S",2020-12-29 14:22:00,"29/12/2020 14:22",40,30.867284,1234.69136,19755.06176
"1614","in2020_v08",34,20,"Hydromedusa",NA,1,1,"Small","clear","-20 degC",NA,NA,"Medusa","Gelatinous_Active",574,"55  49.67 S","138  35.14 E","55S","RMT16","Meso","Night",2020-12-29 13:42:00,-54.1721666666667,"29/12/2020 13:42",-137.414333333333,-54.1748333333333,-137.437666666667,"55S",2020-12-29 14:22:00,"29/12/2020 14:22",40,30.867284,1234.69136,19755.06176
"1615","in2020_v08",34,31,"Larval Fish",NA,0.5,6,"Long","clear","Ambient","Formaldehyde",NA,"Fish","Fish",574,"55  49.67 S","138  35.14 E","55S","RMT16","Meso","Night",2020-12-29 13:42:00,-54.1721666666667,"29/12/2020 13:42",-137.414333333333,-54.1748333333333,-137.437666666667,"55S",2020-12-29 14:22:00,"29/12/2020 14:22",40,30.867284,1234.69136,19755.06176
"1616","in2020_v08",34,38,"Larval Fish",NA,NA,NA,"Subsample","See","Ambient","Ethanol 70%",NA,"Fish","Fish",574,"55  49.67 S","138  35.14 E","55S","RMT16","Meso","Night",2020-12-29 13:42:00,-54.1721666666667,"29/12/2020 13:42",-137.414333333333,-54.1748333333333,-137.437666666667,"55S",2020-12-29 14:22:00,"29/12/2020 14:22",40,30.867284,1234.69136,19755.06176
